"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CAD_5mon","CAD_7mon","CBB_5mon","CBB_7mon","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CAD_3mon","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_GM8867-27_58",3,58,8,7,"test"," (Operator: lizbethpino, Time: )","GM8867-27","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,35.65873233,NA,80,36.875,6,100,36.875,13.1491575466875,17.7,4,1,NA,35,NA,10,25,2,210,30,6,2,1,2,3,45,4925,539,0,25,1,3,1,5
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_GM8868-59_65",3,65,9,1,"test"," (Operator: lizbethpino, Time: )","GM8868-59","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,36.31220584,NA,130,29.375,6,100,29.375,10.6667104655,14.1,4,1,NA,35,NA,8,25,4,190,30,6,2,1,2,3,55,3975,448,0,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_GM8870-29_56",3,56,7,8,"test"," (Operator: lizbethpino, Time: )","GM8870-29","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,30.59727273,NA,155,22.70833333,6,100,22.7083333333333,6.9481306824375,10.9,4,1,NA,32,NA,8,25,4,175,20,6,2,1,2,3,47,4500,375,3,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_GM8870-84_66",3,66,9,2,"test"," (Operator: lizbethpino, Time: )","GM8870-84","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,31.70845533,NA,150,35.625,6,96,35.625,11.2961372113125,17.1,4,1,NA,42,NA,8,25,4,180,20,6,2,1,2,3,57,4350,388,1,24,1,3,1,5
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_GM9108-5_62",3,62,8,3,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,34.49501992,NA,140,39.375,6,100,39.375,13.5824140935,18.9,4,1,NA,49,NA,10,25,2,200,30,6,3,1,2,3,71,4200,435,1,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_GM9124-13_69",3,69,9,5,"test"," (Operator: lizbethpino, Time: )","GM9124-13","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,37.20245406,NA,150,36.04166667,6,100,36.0416666666667,13.408384484125,17.3,4,2,NA,25,NA,10,25,2,230,30,6,3,1,2,3,25,4500,527,20,25,1,2,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM1127-8_50",3,50,7,2,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,31.61316794,NA,150,31.04166667,6,36,31.0416666666667,9.81325421470833,14.9,3,1,NA,40,NA,10,25,2,250,30,6,2,1,2,2,52,4600,408,0,9,1,2,1,3
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM1759-29_63",3,63,8,2,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,34.39941386,NA,190,30,6,100,30,10.319824158,14.4,4,1,NA,39,NA,8,25,3,210,30,6,3,1,3,3,51,4375,451,1,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM2775-4_55",3,55,7,7,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,37.95133809,NA,100,37.70833333,6,100,37.7083333333333,14.3108170714375,18.1,4,1,NA,46,NA,10,25,2,210,30,6,3,1,1,3,58,3825,462,0,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM2828-28_59",3,59,8,6,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,36.86010624,NA,155,61.66666667,6,96,61.6666666666667,22.730398848,29.6,4,1,NA,60,NA,12,25,2,280,40,6,3,1,1,3,75,4150,479,5,24,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM3386-49_70",3,70,9,6,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,36.55549558,NA,190,51.25,6,100,51.25,18.73469148475,24.6,4,1,NA,40,NA,10,25,2,270,30,6,3,1,1,3,55,4600,524,3,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM3387-40_51",3,51,7,3,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,34.81798603,NA,130,26.45833333,6,100,26.4583333333333,9.21225880377083,12.7,4,1,NA,25,NA,10,25,2,220,30,6,3,1,2,3,35,4800,505,1,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM3553-27_54",3,54,7,6,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,37.57828092,NA,170,31.66666667,6,92,31.6666666666667,11.899788958,15.2,4,1,NA,30,NA,10,25,2,200,30,6,3,1,2,2,37,4800,571,6,23,1,2,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM3559-11_72",3,72,9,8,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,38.16325052,NA,85,25.41666667,6,100,25.4166666666667,9.69982617383333,12.2,4,1,NA,28,NA,8,25,4,170,30,6,1,2,3,3,42,3850,469,0,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM3640-20_67",3,67,9,3,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,36.84155382,NA,110,32.08333333,6,100,32.0833333333333,11.81999851725,15.4,4,1,NA,29,NA,8,25,3,190,20,6,3,1,1,3,48,4925,568,1,25,1,3,1,3
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia",NA,"202167DVPRC_polo_rep3_SM3641-2_52",3,52,7,4,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,39.68027119,NA,160,37.29166667,6,100,37.2916666666667,14.7974344646042,17.9,4,1,NA,51,NA,10,25,2,220,30,6,3,1,2,2,66,4700,607,0,25,1,3,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202167DVPRC_polo_rep3_SMB2446-2_68",3,68,9,4,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,36.2510365,NA,220,31.04166667,6,96,31.0416666666667,11.2529259135417,14.9,4,1,NA,24,NA,10,25,2,220,30,6,3,1,2,3,32,5000,562,6,24,1,2,1,1
2021,"202167DVPRC_polo","202167DVPRC_polo",5,4,"2021-August-26","2022-September-02","Polonuevo. Atlantico, Colombia","Tai8","202167DVPRC_polo_rep3_TAI8_71",3,71,9,7,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,32.12308654,NA,150,32.70833333,6,100,32.7083333333333,10.5069262224583,15.7,4,1,NA,42,NA,10,25,2,220,30,6,1,1,2,3,52,4400,402,0,25,1,2,1,4
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_CG1141-1_14",1,14,4,3,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,37.43098732,NA,175,31.80708181,9,100,31.8070818070818,11.9057047580708,26.05,4,NA,NA,25,15.45,8,25,1,175,40,9,3,1,2,2,55,3400,402,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_CM4919-1_19",1,19,5,3,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.14563688,NA,200,28.26617827,9,100,28.2661782661783,10.2169901559463,23.15,3,NA,NA,22,16.6,8,25,2,200,60,9,3,1,2,2,41,4800,537,0,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_CM9456-12_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,37.19058178,NA,205,29.18192918,9,100,29.1819291819292,10.8529292373871,23.9,5,NA,NA,32,18.3,10,25,2,205,40,9,3,1,2,2,56,4750,556,NA,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_CM9912-167_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.17072072,NA,210,38.88888889,9,84,38.8888888888889,14.0663913911111,31.85,4,NA,NA,25,22.5,12,25,2,210,60,9,1,2,2,2,59,4750,532,0,21,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_COL2215_15",1,15,4,2,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,37.40854004,NA,115,27.96092796,9,100,27.960927960928,10.4597749318193,22.9,5,NA,NA,29,19.9,8,25,3,200,20,9,3,1,2,2,49,4800,567,0,25,2,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_GM1406-13_21",1,21,6,4,"test"," (Operator: lizbethpino, Time: )","GM1406-13","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38.30327635,NA,125,25.45787546,9,96,25.4578754578755,9.75120038946887,20.85,4,NA,NA,21,11.35,8,25,3,170,40,9,3,1,3,1,54,3600,441,0,24,1,1,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_GM8867-27_10",1,10,3,2,"test"," (Operator: lizbethpino, Time: )","GM8867-27","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,39.98409091,NA,65,35.83638584,9,100,35.8363858363858,14.3288530916789,29.35,5,NA,NA,30,17.9,10,25,3,220,30,9,1,1,2,2,65,4150,542,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_GM8870-29_22",1,22,6,3,"test"," (Operator: lizbethpino, Time: )","GM8870-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.53871549,NA,180,30.0976801,9,100,30.0976800976801,10.9973056999817,24.65,4,NA,NA,34,20.7,8,25,3,180,40,9,3,1,2,2,51,4700,535,0,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_GM8870-84_23",1,23,6,2,"test"," (Operator: lizbethpino, Time: )","GM8870-84","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,37.69910669,NA,220,38.33943834,9,100,38.3394383394383,14.4536257639316,31.4,4,NA,NA,37,24.05,10,25,4,220,50,9,3,1,2,2,62,4450,532,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_GM9108-5_8",1,8,2,1,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,38.38379121,NA,230,36.996337,9,100,36.996336996337,14.200596748022,30.3,5,NA,NA,34,23.05,12,25,2,230,60,9,3,1,1,2,69,4150,510,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_GM9124-13_13",1,13,4,4,"test"," (Operator: lizbethpino, Time: )","GM9124-13","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,39.77867946,NA,115,25.88522589,9,100,25.8852258852259,10.296801032381,21.2,3,NA,NA,29,17.75,8,25,3,195,20,9,3,1,3,2,49,3950,512,0,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM1127-8_20",1,20,5,4,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.48844011,NA,145,25.64102564,9,100,25.6410256410256,9.35601028461539,21,4,NA,NA,22,11.6,8,25,1,160,30,9,3,1,2,2,52,4050,460,0,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM1759-29_24",1,24,6,1,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,40.82248505,NA,210,34.31013431,9,100,34.3101343101343,14.0062494493895,28.1,5,NA,NA,28,16.15,10,25,2,210,40,9,3,1,2,2,58,4250,572,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM2775-4_2",1,2,1,2,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,38.25133129,NA,185,32.05128205,9,100,32.0512820512821,12.2600420801282,26.25,4,NA,NA,33,22.4,10,25,1,240,50,9,3,1,2,2,54,4450,544,1,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM2828-28_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,37.49943274,NA,105,28.93772894,9,100,28.9377289377289,10.8514841994872,23.7,3,NA,NA,26,15.7,8,25,2,215,60,9,3,1,2,2,53,4200,498,3,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM3386-49_7",1,7,2,2,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,37.48865546,NA,170,27.22832723,9,100,27.2283272283272,10.207533782149,22.3,4,NA,NA,33,16.5,10,25,3,230,30,9,3,1,1,2,67,4050,480,0,25,2,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM3387-40_6",1,6,2,3,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,39.18243578,NA,180,19.53601954,9,92,19.5360195360195,7.65468830866911,16,4,NA,NA,19,13,10,25,2,220,30,9,3,1,2,2,32,3700,469,0,23,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM3553-27_18",1,18,5,2,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,38.00916262,NA,280,34.92063492,9,100,34.9206349206349,13.2730409149206,28.6,5,NA,NA,28,19.7,12,25,4,280,60,9,3,1,1,2,51,3750,454,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM3559-11_16",1,16,4,1,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,38.51510067,NA,0,29.67032967,9,100,29.6703296703297,11.4275573416484,24.3,5,NA,NA,26,18.7,12,25,2,250,50,9,1,1,2,2,49,3400,420,0,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM3640-20_12",1,12,3,4,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,44.48112339,NA,110,23.87057387,9,100,23.8705738705739,10.6178994172711,19.55,4,NA,NA,23,8.75,6,25,3,200,20,9,3,1,3,1,63,3200,485,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep1_SM3641-2_9",1,9,3,1,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,38.7577957,NA,260,26.55677656,9,100,26.5567765567766,10.292821202381,21.75,5,NA,NA,28,15.25,12,25,2,260,50,9,3,1,3,2,52,3400,424,0,25,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202183DVPRC_momi_rep1_SMB2446-2_11",1,11,3,3,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,39.07032168,NA,215,31.5018315,9,100,31.5018315018315,12.3078669028571,25.8,4,NA,NA,30,13.8,8,25,1,215,40,9,3,1,3,2,57,3700,467,2,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia","Tai8","202183DVPRC_momi_rep1_TAI8_17",1,17,5,1,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.66857355,NA,220,29.67032967,9,100,29.6703296703297,10.8796866576923,24.3,5,NA,NA,27,19.45,8,25,2,220,40,9,1,1,2,2,47,3800,435,0,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep2_CG1141-1_41",2,41,11,1,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,39.12916428,NA,210,21.18437118,9,92,21.1843711843712,8.28926740241758,17.35,5,NA,NA,19,12.1,10,25,3,210,80,9,3,1,3,1,39,4000,506,NA,23,1,2,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep2_CM4919-1_26",2,26,7,2,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.67869051,NA,250,29.67032967,9,100,29.6703296703297,10.8826883930769,24.3,4,NA,NA,30,15.95,10,25,1,250,60,9,3,1,2,2,61,4200,481,0,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep2_CM9456-12_48",2,48,12,1,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,37.52240967,NA,220,17.09401709,9,100,17.0940170940171,6.41408712307692,14,2,NA,NA,15,7.45,8,25,3,220,40,9,3,1,2,2,37,3800,451,NA,25,1,3,1,NA
2021,"202183DVPRC_momi","202183DVPRC_momi",6.5,3.5,"2021-September-13","2022-June-17","Momil. Cordoba, Colombia",NA,"202183DVPRC_momi_rep2_CM9912-167_45",2,45,12,4,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.41063135,NA,260,29.42612943,9,100,29.4261294261294,10.7142395059219,24.1,5,NA,NA,17,13.8,12,25,1,260,60,9,1,1,1,2,47,4108,465,4,25,1,2,1,NA
